pg,os,type,os_code,os_arch,pkg,ext,pname,miss,hide,pkg_repo,pkg_ver,count
13,d12.aarch64,deb,d12,aarch64,pgpcre,pgpcre,postgresql-13-pgpcre,t,f,pgdg,0.20190509,1
13,d12.aarch64,deb,d12,aarch64,pgpdf,pgpdf,postgresql-13-pgpdf,t,f,pigsty,0.1.0,1
13,d12.aarch64,deb,d12,aarch64,pgpool,pgpool_adm,postgresql-13-pgpool2,t,f,pgdg,4.6.2,1
13,d12.aarch64,deb,d12,aarch64,pgq,pgq,postgresql-13-pgq3,t,f,pgdg,3.5.1,1
13,d12.aarch64,deb,d12,aarch64,pgqr,pgqr,postgresql-13-pgqr,t,f,pigsty,1.0,1
13,d12.aarch64,deb,d12,aarch64,pgroonga,pgroonga,postgresql-13-pgroonga,t,f,pigsty,4.0.0,1
13,d12.aarch64,deb,d12,aarch64,pgrouting,pgrouting,postgresql-13-pgrouting,t,f,pgdg,3.8.0,1
13,d12.aarch64,deb,d12,aarch64,pgsentinel,pgsentinel,postgresql-13-pgsentinel,t,f,pigsty,1.1.0,1
13,d12.aarch64,deb,d12,aarch64,pgsmcrypto,pgsmcrypto,postgresql-13-pgsmcrypto,t,f,pigsty,0.1.0,1
13,d12.aarch64,deb,d12,aarch64,pgsodium,pgsodium,postgresql-13-pgsodium,t,f,pigsty,3.1.9,1
13,d12.aarch64,deb,d12,aarch64,pgsparql,sparql,postgresql-13-pgsparql,t,f,pigsty,1.0,1
13,d12.aarch64,deb,d12,aarch64,pgsphere,pg_sphere,postgresql-13-pgsphere,t,f,pgdg,1.5.1,1
13,d12.aarch64,deb,d12,aarch64,pgspider_ext,pgspider_ext,postgresql-13-pgspider-ext,t,f,,,0
13,d12.aarch64,deb,d12,aarch64,pgsql_tweaks,pgsql_tweaks,postgresql-13-pgsql-tweaks,t,f,pigsty,0.11.3,1
13,d12.aarch64,deb,d12,aarch64,pgtap,pgtap,postgresql-13-pgtap,t,f,pgdg,1.3.3,1
13,d12.aarch64,deb,d12,aarch64,pgtt,pgtt,postgresql-13-pgtt,t,f,pgdg,4.4,2
13,d12.aarch64,deb,d12,aarch64,pguint,uint,postgresql-13-pguint,t,f,pigsty,1.20231206,1
13,d12.aarch64,deb,d12,aarch64,pgunit,unit,postgresql-13-unit,t,f,pgdg,7.10,1
13,d12.aarch64,deb,d12,aarch64,pgvector,vector,postgresql-13-pgvector,t,f,pgdg,0.8.0,1
13,d12.aarch64,deb,d12,aarch64,pgvectorscale,vectorscale,postgresql-13-pgvectorscale,t,f,pigsty,0.7.1,1
13,d12.aarch64,deb,d12,aarch64,pgx_ulid,pgx_ulid,postgresql-13-pgx-ulid,t,f,,,0
13,d12.aarch64,deb,d12,aarch64,pgxicor,xicor,postgresql-13-pgxicor,t,f,pigsty,0.1.0,1
13,d12.aarch64,deb,d12,aarch64,pldebugger,pldbgapi,postgresql-13-pldebugger,t,f,pgdg,1:1.8,1
13,d12.aarch64,deb,d12,aarch64,pljava,pljava,postgresql-13-pljava,t,f,pgdg,1.6.9,1
13,d12.aarch64,deb,d12,aarch64,pllua,pllua,postgresql-13-pllua,t,f,pgdg,1:2.0.12,1
13,d12.aarch64,deb,d12,aarch64,plpgsql_check,plpgsql_check,postgresql-13-plpgsql-check,t,f,pgdg,2.7.15,1
13,d12.aarch64,deb,d12,aarch64,plprofiler,plprofiler,postgresql-13-plprofiler,t,f,pgdg,4.2.5,1
13,d12.aarch64,deb,d12,aarch64,plproxy,plproxy,postgresql-13-plproxy,t,f,pgdg,2.11.0,1
13,d12.aarch64,deb,d12,aarch64,plprql,plprql,postgresql-13-plprql,t,f,pigsty,1.0.0,1
13,d12.aarch64,deb,d12,aarch64,plr,plr,postgresql-13-plr,t,f,pgdg,1:8.4.8,1
13,d12.aarch64,deb,d12,aarch64,plsh,plsh,postgresql-13-plsh,t,f,pgdg,1.20220917,1
13,d12.aarch64,deb,d12,aarch64,plv8,plv8,postgresql-13-plv8,t,f,pigsty,3.2.3,1
13,d12.aarch64,deb,d12,aarch64,pointcloud,pointcloud,postgresql-13-pointcloud,t,f,pgdg,1.2.5,1
13,d12.aarch64,deb,d12,aarch64,postgis,postgis,postgresql-13-postgis-3,t,f,pgdg,3.5.3+dfsg,1
13,d12.aarch64,deb,d12,aarch64,powa,powa,postgresql-13-powa,t,f,pgdg,5.0.3,1
13,d12.aarch64,deb,d12,aarch64,preprepare,pre_prepare,postgresql-13-preprepare,t,f,pgdg,0.9,1
13,d12.aarch64,deb,d12,aarch64,q3c,q3c,postgresql-13-q3c,t,f,pgdg,2.0.1,1
13,d12.aarch64,deb,d12,aarch64,quantile,quantile,postgresql-13-quantile,t,f,pigsty,1.1.8,1
13,d12.aarch64,deb,d12,aarch64,rdkit,rdkit,postgresql-13-rdkit,t,f,pgdg,202303.3,1
13,d12.aarch64,deb,d12,aarch64,redis_fdw,redis_fdw,postgresql-13-redis-fdw,t,f,pigsty,1.0,1
13,d12.aarch64,deb,d12,aarch64,repmgr,repmgr,postgresql-13-repmgr,t,f,pgdg,5.5.0+debpgdg,1
13,d12.aarch64,deb,d12,aarch64,roaringbitmap,roaringbitmap,postgresql-13-roaringbitmap,t,f,pgdg,0.5.4,1
13,d12.aarch64,deb,d12,aarch64,rum,rum,postgresql-13-rum,t,f,pgdg,1.3.14,1
13,d12.aarch64,deb,d12,aarch64,safeupdate,safeupdate,postgresql-13-pg-safeupdate,t,f,,,0
13,d12.aarch64,deb,d12,aarch64,sequential_uuids,sequential_uuids,postgresql-13-sequential-uuids,t,f,pigsty,1.0.3,1
13,d12.aarch64,deb,d12,aarch64,session_variable,session_variable,postgresql-13-session-variable,t,f,pigsty,3.4,1
13,d12.aarch64,deb,d12,aarch64,set_user,set_user,postgresql-13-set-user,t,f,pgdg,4.1.0,1
13,d12.aarch64,deb,d12,aarch64,shacrypt,shacrypt,postgresql-13-shacrypt,t,f,pigsty,1.1,1
13,d12.aarch64,deb,d12,aarch64,smlar,smlar,postgresql-13-smlar,t,f,pigsty,1.0,1
13,d12.aarch64,deb,d12,aarch64,spat,spat,postgresql-13-spat,t,f,,,0
13,d12.aarch64,deb,d12,aarch64,sqlite_fdw,sqlite_fdw,postgresql-13-sqlite-fdw,t,f,pigsty,2.5.0,1
13,d12.aarch64,deb,d12,aarch64,sslutils,sslutils,postgresql-13-sslutils,t,f,pigsty,1.4,1
13,d12.aarch64,deb,d12,aarch64,supautils,supautils,postgresql-13-supautils,t,f,pigsty,2.9.2,1
13,d12.aarch64,deb,d12,aarch64,system_stats,system_stats,postgresql-13-system-stats,t,f,pigsty,3.2,1
13,d12.aarch64,deb,d12,aarch64,table_log,table_log,postgresql-13-tablelog,t,f,pgdg,0.6.4,1
13,d12.aarch64,deb,d12,aarch64,table_version,table_version,postgresql-13-table-version,t,f,pigsty,1.11.0,1
13,d12.aarch64,deb,d12,aarch64,tdigest,tdigest,postgresql-13-tdigest,t,f,pgdg,1.4.3,1
13,d12.aarch64,deb,d12,aarch64,tds_fdw,tds_fdw,postgresql-13-tds-fdw,t,f,pgdg,2.0.4,1
13,d12.aarch64,deb,d12,aarch64,temporal_tables,temporal_tables,postgresql-13-temporal-tables,t,f,pigsty,1.2.2,1
13,d12.aarch64,deb,d12,aarch64,timescaledb,timescaledb,postgresql-13-timescaledb-tsl,t,f,,,0
13,d12.aarch64,deb,d12,aarch64,timescaledb_toolkit,timescaledb_toolkit,postgresql-13-timescaledb-toolkit,t,f,,,0
13,d12.aarch64,deb,d12,aarch64,timestamp9,timestamp9,postgresql-13-timestamp9,t,f,pigsty,1.4.0,1
13,d12.aarch64,deb,d12,aarch64,toastinfo,toastinfo,postgresql-13-toastinfo,t,f,pgdg,1.5,1
13,d12.aarch64,deb,d12,aarch64,topn,topn,postgresql-13-topn,t,f,pigsty,2.7.0,1
13,d12.aarch64,deb,d12,aarch64,url_encode,url_encode,postgresql-13-url-encode,t,f,pigsty,1.2.5,1
13,d12.aarch64,deb,d12,aarch64,vasco,vasco,postgresql-13-vasco,t,f,pigsty,0.1.0,1
13,d12.aarch64,deb,d12,aarch64,vchord,vchord,postgresql-13-vchord,t,f,,,0
13,d12.aarch64,deb,d12,aarch64,vchord_bm25,vchord_bm25,postgresql-13-vchord-bm25,t,f,,,0
13,d12.aarch64,deb,d12,aarch64,wal2json,wal2json,postgresql-13-wal2json,t,f,pgdg,2.6,1
13,d12.aarch64,deb,d12,aarch64,wal2mongo,wal2mongo,postgresql-13-wal2mongo,t,f,pigsty,1.0.7,1
13,d12.aarch64,deb,d12,aarch64,wrappers,wrappers,postgresql-13-wrappers,t,f,,,0
13,d12.aarch64,deb,d12,aarch64,zhparser,zhparser,postgresql-13-zhparser,t,f,pigsty,2.3,1
13,d12.x86_64,deb,d12,x86_64,age,age,postgresql-13-age,t,f,pgdg,1.5.0~rc0,1
13,d12.x86_64,deb,d12,x86_64,aggs_for_arrays,aggs_for_arrays,postgresql-13-aggs-for-arrays,t,f,pigsty,1.3.3,1
13,d12.x86_64,deb,d12,x86_64,aggs_for_vecs,aggs_for_vecs,postgresql-13-aggs-for-vecs,t,f,pigsty,1.4.0,1
13,d12.x86_64,deb,d12,x86_64,asn1oid,asn1oid,postgresql-13-asn1oid,t,f,pgdg,1.6,1
13,d12.x86_64,deb,d12,x86_64,aws_s3,aws_s3,postgresql-13-aws-s3,t,f,pigsty,0.0.1,1
13,d12.x86_64,deb,d12,x86_64,babelfishpg_common,babelfishpg_common,babelfishpg-common,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,babelfishpg_money,babelfishpg_money,babelfishpg-money,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,babelfishpg_tds,babelfishpg_tds,babelfishpg-tds,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,babelfishpg_tsql,babelfishpg_tsql,babelfishpg-tsql,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,bgw_replstatus,bgw_replstatus,postgresql-13-bgw-replstatus,t,f,pgdg,1.0.8,1
13,d12.x86_64,deb,d12,x86_64,chkpass,chkpass,postgresql-13-chkpass,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,citus,citus,postgresql-13-citus,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,count_distinct,count_distinct,postgresql-13-count-distinct,t,f,pigsty,3.0.2,1
13,d12.x86_64,deb,d12,x86_64,credcheck,credcheck,postgresql-13-credcheck,t,f,pgdg,3.0,1
13,d12.x86_64,deb,d12,x86_64,cryptint,cryptint,postgresql-13-cryptint,t,f,pigsty,1.0.0,1
13,d12.x86_64,deb,d12,x86_64,data_historization,data_historization,postgresql-13-data-historization,t,f,pigsty,1.1.0,1
13,d12.x86_64,deb,d12,x86_64,db2_fdw,db2_fdw,,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,db_migrator,db_migrator,postgresql-13-db-migrator,t,f,pigsty,1.0.0,1
13,d12.x86_64,deb,d12,x86_64,dbt2,dbt2,,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,ddl_historization,ddl_historization,postgresql-13-ddl-historization,t,f,pigsty,0.0.7,1
13,d12.x86_64,deb,d12,x86_64,ddsketch,ddsketch,postgresql-13-ddsketch,t,f,pigsty,1.0.1,1
13,d12.x86_64,deb,d12,x86_64,debversion,debversion,postgresql-13-debversion,t,f,pgdg,1.2.0,1
13,d12.x86_64,deb,d12,x86_64,decoder_raw,decoder_raw,postgresql-13-decoder-raw,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,decoderbufs,decoderbufs,postgresql-13-decoderbufs,t,f,pgdg,3.1.1,1
13,d12.x86_64,deb,d12,x86_64,documentdb,documentdb,postgresql-13-documentdb,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,duckdb_fdw,duckdb_fdw,postgresql-13-duckdb-fdw,t,f,pigsty,1.1.2,1
13,d12.x86_64,deb,d12,x86_64,emaj,emaj,postgresql-13-emaj,t,f,pigsty,4.6.0,1
13,d12.x86_64,deb,d12,x86_64,envvar,envvar,postgresql-13-pg-envvar,t,f,pigsty,1.0.1,1
13,d12.x86_64,deb,d12,x86_64,extra_window_functions,extra_window_functions,postgresql-13-extra-window-functions,t,f,pgdg,1.0,1
13,d12.x86_64,deb,d12,x86_64,faker,faker,,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,firebird_fdw,firebird_fdw,postgresql-13-firebird-fdw,t,f,pigsty,1.4.0,1
13,d12.x86_64,deb,d12,x86_64,first_last_agg,first_last_agg,postgresql-13-first-last-agg,t,f,pgdg,0.1.4-4-gd63ea3b,1
13,d12.x86_64,deb,d12,x86_64,floatfile,floatfile,postgresql-13-floatfile,t,f,pigsty,1.3.1,1
13,d12.x86_64,deb,d12,x86_64,floatvec,floatvec,postgresql-13-floatvec,t,f,pigsty,1.1.1,1
13,d12.x86_64,deb,d12,x86_64,geoip,geoip,postgresql-13-geoip,t,f,pigsty,0.3.0,1
13,d12.x86_64,deb,d12,x86_64,hashtypes,hashtypes,postgresql-13-hashtypes,t,f,pigsty,0.1.5,1
13,d12.x86_64,deb,d12,x86_64,hdfs_fdw,hdfs_fdw,,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,hll,hll,postgresql-13-hll,t,f,pgdg,2.18,1
13,d12.x86_64,deb,d12,x86_64,hunspell_cs_cz,hunspell_cs_cz,postgresql-13-hunspell-cs-cz,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,hunspell_de_de,hunspell_de_de,postgresql-13-hunspell-de-de,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,hunspell_en_us,hunspell_en_us,postgresql-13-hunspell-en-us,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,hunspell_fr,hunspell_fr,postgresql-13-hunspell-fr,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,hunspell_ne_np,hunspell_ne_np,postgresql-13-hunspell-ne-np,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,hunspell_nl_nl,hunspell_nl_nl,postgresql-13-hunspell-nl-nl,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,hunspell_nn_no,hunspell_nn_no,postgresql-13-hunspell-nn-no,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,hunspell_pt_pt,hunspell_pt_pt,postgresql-13-hunspell-pt-pt,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,hunspell_ru_ru,hunspell_ru_ru,postgresql-13-hunspell-ru-ru,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,hunspell_ru_ru_aot,hunspell_ru_ru_aot,postgresql-13-hunspell-ru-ru-aot,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,hydra,columnar,postgresql-13-hydra,t,f,pigsty,1.1.2,1
13,d12.x86_64,deb,d12,x86_64,hypopg,hypopg,postgresql-13-hypopg,t,f,pgdg,1.4.2,1
13,d12.x86_64,deb,d12,x86_64,icu_ext,icu_ext,postgresql-13-icu-ext,t,f,pgdg,1.10.0,1
13,d12.x86_64,deb,d12,x86_64,imgsmlr,imgsmlr,postgresql-13-imgsmlr,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,index_advisor,index_advisor,postgresql-13-index-advisor,t,f,pigsty,0.2.0,1
13,d12.x86_64,deb,d12,x86_64,ip4r,ip4r,postgresql-13-ip4r,t,f,pgdg,2.4.2,1
13,d12.x86_64,deb,d12,x86_64,jdbc_fdw,jdbc_fdw,,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,jsquery,jsquery,postgresql-13-jsquery,t,f,pgdg,1.2,1
13,d12.x86_64,deb,d12,x86_64,kafka_fdw,kafka_fdw,postgresql-13-kafka-fdw,t,f,pigsty,0.0.3,1
13,d12.x86_64,deb,d12,x86_64,log_fdw,log_fdw,postgresql-13-log-fdw,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,logerrors,logerrors,postgresql-13-logerrors,t,f,pigsty,2.1.3,1
13,d12.x86_64,deb,d12,x86_64,login_hook,login_hook,postgresql-13-login-hook,t,f,pigsty,1.6,1
13,d12.x86_64,deb,d12,x86_64,lower_quantile,lower_quantile,postgresql-13-lower-quantile,t,f,pigsty,1.0.3,1
13,d12.x86_64,deb,d12,x86_64,md5hash,md5hash,postgresql-13-md5hash,t,f,pigsty,1.0.1,1
13,d12.x86_64,deb,d12,x86_64,mimeo,mimeo,postgresql-13-mimeo,t,f,pgdg,1.5.1,1
13,d12.x86_64,deb,d12,x86_64,mobilitydb,mobilitydb,postgresql-13-mobilitydb,t,f,pgdg,1.2.0,1
13,d12.x86_64,deb,d12,x86_64,mongo_fdw,mongo_fdw,,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,multicorn,multicorn,,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,mysql_fdw,mysql_fdw,postgresql-13-mysql-fdw,t,f,pgdg,2.9.2,1
13,d12.x86_64,deb,d12,x86_64,numeral,numeral,postgresql-13-numeral,t,f,pgdg,1.3,1
13,d12.x86_64,deb,d12,x86_64,odbc_fdw,odbc_fdw,,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,ogr_fdw,ogr_fdw,postgresql-13-ogr-fdw,t,f,pgdg,1.1.7,1
13,d12.x86_64,deb,d12,x86_64,omnigres,omni,postgresql-13-omnigres,t,f,pigsty,20250120,1
13,d12.x86_64,deb,d12,x86_64,omnisketch,omnisketch,postgresql-13-omnisketch,t,f,pigsty,1.0.2,1
13,d12.x86_64,deb,d12,x86_64,oracle_fdw,oracle_fdw,postgresql-13-oracle-fdw,t,f,pgdg,2.8.0,1
13,d12.x86_64,deb,d12,x86_64,orafce,orafce,postgresql-13-orafce,t,f,pgdg,4.14.4,1
13,d12.x86_64,deb,d12,x86_64,orioledb,orioledb,oriolepg-13-orioledb,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,pagevis,pagevis,postgresql-13-pagevis,t,f,pigsty,0.1,1
13,d12.x86_64,deb,d12,x86_64,passwordcheck,passwordcheck_cracklib,postgresql-13-passwordcheck-cracklib,t,f,pigsty,3.1.0,1
13,d12.x86_64,deb,d12,x86_64,periods,periods,postgresql-13-periods,t,f,pgdg,1.2.3,1
13,d12.x86_64,deb,d12,x86_64,permuteseq,permuteseq,postgresql-13-permuteseq,t,f,pigsty,1.2.2,1
13,d12.x86_64,deb,d12,x86_64,pg4ml,pg4ml,postgresql-13-pg4ml,t,f,pigsty,2.0,1
13,d12.x86_64,deb,d12,x86_64,pg_acl,acl,postgresql-13-acl,t,f,pigsty,1.0.4,1
13,d12.x86_64,deb,d12,x86_64,pg_analytics,pg_analytics,postgresql-13-pg-analytics,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,pg_anon,anon,postgresql-13-pg-anon,t,f,pigsty,2.1.1,1
13,d12.x86_64,deb,d12,x86_64,pg_arraymath,arraymath,postgresql-13-pg-arraymath,t,f,pigsty,1.1,1
13,d12.x86_64,deb,d12,x86_64,pg_auditor,pg_auditor,postgresql-13-pg-auditor,t,f,pigsty,0.2,1
13,d12.x86_64,deb,d12,x86_64,pg_auth_mon,pg_auth_mon,postgresql-13-pg-auth-mon,t,f,pigsty,3.0,1
13,d12.x86_64,deb,d12,x86_64,pg_background,pg_background,postgresql-13-pg-background,t,f,pigsty,1.3,1
13,d12.x86_64,deb,d12,x86_64,pg_base36,base36,postgresql-13-base36,t,f,pigsty,1.0.0,1
13,d12.x86_64,deb,d12,x86_64,pg_base58,pg_base58,postgresql-13-pg-base58,t,f,pigsty,0.0.1,1
13,d12.x86_64,deb,d12,x86_64,pg_base62,base62,postgresql-13-base62,t,f,pigsty,0.0.1,1
13,d12.x86_64,deb,d12,x86_64,pg_bestmatch,pg_bestmatch,postgresql-13-pg-bestmatch,t,f,pigsty,0.0.1,1
13,d12.x86_64,deb,d12,x86_64,pg_bigm,pg_bigm,postgresql-13-pg-bigm,t,f,pigsty,1.2,1
13,d12.x86_64,deb,d12,x86_64,pg_bulkload,pg_bulkload,postgresql-13-pg-bulkload,t,f,pigsty,3.1.22,1
13,d12.x86_64,deb,d12,x86_64,pg_bzip,bzip,postgresql-13-bzip,t,f,pigsty,1.0.0,1
13,d12.x86_64,deb,d12,x86_64,pg_cardano,pg_cardano,postgresql-13-pg-cardano,t,f,pigsty,1.0.5,1
13,d12.x86_64,deb,d12,x86_64,pg_catcheck,pg_catcheck,postgresql-13-pg-catcheck,t,f,pgdg,1.6.0,1
13,d12.x86_64,deb,d12,x86_64,pg_cheat_funcs,pg_cheat_funcs,postgresql-13-pg-cheat-funcs,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,pg_checksums,pg_checksums,postgresql-13-pg-checksums,t,f,pgdg,1.2,1
13,d12.x86_64,deb,d12,x86_64,pg_collection,collection,postgresql-13-collection,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,pg_convert,convert,postgresql-13-convert,t,f,pigsty,0.0.4,1
13,d12.x86_64,deb,d12,x86_64,pg_cooldown,pg_cooldown,postgresql-13-pg-cooldown,t,f,pigsty,0.1,1
13,d12.x86_64,deb,d12,x86_64,pg_country,country,postgresql-13-pg-country,t,f,pigsty,0.0.3,1
13,d12.x86_64,deb,d12,x86_64,pg_crash,pg_crash,postgresql-13-pg-crash,t,f,pigsty,1.0,2
13,d12.x86_64,deb,d12,x86_64,pg_cron,pg_cron,postgresql-13-cron,t,f,pgdg,1.6.5,1
13,d12.x86_64,deb,d12,x86_64,pg_curl,pg_curl,postgresql-13-pg-curl,t,f,pigsty,2.4.5,1
13,d12.x86_64,deb,d12,x86_64,pg_currency,currency,postgresql-13-pg-currency,t,f,pigsty,0.0.3,1
13,d12.x86_64,deb,d12,x86_64,pg_dbms_job,pg_dbms_job,,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,pg_dbms_lock,pg_dbms_lock,,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,pg_dbms_metadata,pg_dbms_metadata,,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,pg_ddlx,ddlx,postgresql-13-ddlx,t,f,pigsty,0.29,1
13,d12.x86_64,deb,d12,x86_64,pg_dirtyread,pg_dirtyread,postgresql-13-dirtyread,t,f,pgdg,2.7,1
13,d12.x86_64,deb,d12,x86_64,pg_drop_events,pg_drop_events,postgresql-13-pg-drop-events,t,f,pigsty,0.1.0,1
13,d12.x86_64,deb,d12,x86_64,pg_duckdb,pg_duckdb,postgresql-13-pg-duckdb,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,pg_duration,pg_duration,postgresql-13-pg-duration,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,pg_ecdsa,pguecc,postgresql-13-pg-ecdsa,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,pg_explain_ui,explain_ui,postgresql-13-pg-explain-ui,t,f,pigsty,0.0.0,1
13,d12.x86_64,deb,d12,x86_64,pg_extra_time,pg_extra_time,postgresql-13-pg-extra-time,t,f,pigsty,2.0.0,1
13,d12.x86_64,deb,d12,x86_64,pg_fact_loader,pg_fact_loader,postgresql-13-pg-fact-loader,t,f,pgdg,2.0.1,1
13,d12.x86_64,deb,d12,x86_64,pg_failover_slots,pg_failover_slots,postgresql-13-pg-failover-slots,t,f,pgdg,1.1.0,2
13,d12.x86_64,deb,d12,x86_64,pg_financial,financial,postgresql-13-pg-financial,t,f,pigsty,1.0.1,1
13,d12.x86_64,deb,d12,x86_64,pg_fio,fio,postgresql-13-pg-fio,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,pg_fkpart,pg_fkpart,postgresql-13-pg-fkpart,t,f,pigsty,1.7.0,1
13,d12.x86_64,deb,d12,x86_64,pg_geohash,pg_geohash,postgresql-13-pg-geohash,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,pg_graphql,pg_graphql,postgresql-13-pg-graphql,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,pg_gzip,gzip,postgresql-13-gzip,t,f,pigsty,1.0.1,1
13,d12.x86_64,deb,d12,x86_64,pg_h3,h3,postgresql-13-h3,t,f,pgdg,4.2.3,1
13,d12.x86_64,deb,d12,x86_64,pg_hashids,pg_hashids,postgresql-13-pg-hashids,t,f,pigsty,1.3,1
13,d12.x86_64,deb,d12,x86_64,pg_hashlib,hashlib,postgresql-13-pg-hashlib,t,f,pigsty,1.1,1
13,d12.x86_64,deb,d12,x86_64,pg_hint_plan,pg_hint_plan,postgresql-13-pg-hint-plan,t,f,pgdg,1.3.10,1
13,d12.x86_64,deb,d12,x86_64,pg_html5_email_address,pg_html5_email_address,postgresql-13-pg-html5-email-address,t,f,pigsty,1.2.3,1
13,d12.x86_64,deb,d12,x86_64,pg_http,http,postgresql-13-http,t,f,pgdg,1.6.3,1
13,d12.x86_64,deb,d12,x86_64,pg_idkit,pg_idkit,postgresql-13-pg-idkit,t,f,pigsty,0.3.0,1
13,d12.x86_64,deb,d12,x86_64,pg_incremental,pg_incremental,postgresql-13-pg-incremental,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,pg_ivm,pg_ivm,postgresql-13-pg-ivm,t,f,pigsty,1.11,1
13,d12.x86_64,deb,d12,x86_64,pg_jobmon,pg_jobmon,postgresql-13-pg-jobmon,t,f,pigsty,1.4.1,1
13,d12.x86_64,deb,d12,x86_64,pg_jsonschema,pg_jsonschema,postgresql-13-pg-jsonschema,t,f,pigsty,0.3.3,1
13,d12.x86_64,deb,d12,x86_64,pg_later,pg_later,postgresql-13-pg-later,t,f,pigsty,0.3.0,1
13,d12.x86_64,deb,d12,x86_64,pg_math,pg_math,postgresql-13-pg-math,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,pg_meta,meta,postgresql-13-pg-meta,t,f,pigsty,0.4.0,1
13,d12.x86_64,deb,d12,x86_64,pg_mooncake,pg_mooncake,postgresql-13-pg-mooncake,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,pg_net,pg_net,postgresql-13-pg-net,t,f,pigsty,0.14.0,1
13,d12.x86_64,deb,d12,x86_64,pg_noset,noset,postgresql-13-noset,t,f,pigsty,0.3.0,1
13,d12.x86_64,deb,d12,x86_64,pg_orphaned,pg_orphaned,postgresql-13-pg-orphaned,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,pg_parquet,pg_parquet,postgresql-13-pg-parquet,t,f,,,0
13,d12.x86_64,deb,d12,x86_64,pg_partman,pg_partman,postgresql-13-partman,t,f,pgdg,4.7.4,1
13,d12.x86_64,deb,d12,x86_64,pg_permissions,pg_permissions,postgresql-13-pg-permissions,t,f,pgdg,1.3,2
13,d12.x86_64,deb,d12,x86_64,pg_plan_filter,plan_filter,postgresql-13-pg-plan-filter,t,f,pigsty,0.0.1,1
13,d12.x86_64,deb,d12,x86_64,pg_polyline,pg_polyline,postgresql-13-pg-polyline,t,f,pigsty,0.0.1,1
13,d12.x86_64,deb,d12,x86_64,pg_prefix,prefix,postgresql-13-prefix,t,f,pgdg,1.2.10,1
13,d12.x86_64,deb,d12,x86_64,pg_prioritize,prioritize,postgresql-13-prioritize,t,f,pgdg,1.0.4,1
13,d12.x86_64,deb,d12,x86_64,pg_profile,pg_profile,postgresql-13-pg-profile,t,f,pigsty,4.8,1
13,d12.x86_64,deb,d12,x86_64,pg_protobuf,pg_protobuf,postgresql-13-pg-protobuf,t,f,pigsty,1.0,1
13,d12.x86_64,deb,d12,x86_64,pg_qualstats,pg_qualstats,postgresql-13-pg-qualstats,t,f,pgdg,2.1.1,1
13,d12.x86_64,deb,d12,x86_64,pg_random,random,postgresql-13-random,t,f,pigsty,2.0.0,1
13,d12.x86_64,deb,d12,x86_64,pg_rational,pg_rational,postgresql-13-rational,t,f,pgdg,0.0.2,1
